[1/100] - ptime: 28.87 loss_d: 1.358, loss_g: 0.812
Word: agnew     	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: æɡnju
Word: gehret    	Gen. IPA: ovŋeoðəpk 	Real IPA: ɡɛɹɪt
Word: gilberg   	Gen. IPA: ovŋeoðəʊk 	Real IPA: ɡɪɫbɝɡ
Word: gosnell   	Gen. IPA: ovŋeoðəɛk 	Real IPA: ɡɑsnəɫ
Word: greever   	Gen. IPA: ovŋeoðpok 	Real IPA: ɡɹivɝ
Word: handlers  	Gen. IPA: ovŋeoðʒaɝ 	Real IPA: hændəɫɝz
Word: homonym   	Gen. IPA: ovŋeoɝɹɝk 	Real IPA: hɔmənɪm
Word: howry     	Gen. IPA: ovŋeoðokk 	Real IPA: haʊɹi
Word: impassion 	Gen. IPA: ovŋeooðʒŋ 	Real IPA: ɪmpæʃən
Word: insilco   	Gen. IPA: ovŋeoðoək 	Real IPA: ɪnsɪɫkoʊ
Word: jeanniot  	Gen. IPA: ovŋeoðoʒə 	Real IPA: dʒiniət
Word: jugglers  	Gen. IPA: ovŋeoðʒəɝ 	Real IPA: dʒəɡəɫɝz
Word: kerman    	Gen. IPA: ovŋeoðɝðk 	Real IPA: kɝmən
Word: kipling   	Gen. IPA: ovŋeoðvɛk 	Real IPA: kɪpɫɪŋ
Word: kral      	Gen. IPA: ovŋeoðpkk 	Real IPA: kɹæɫ
Word: kyodo     	Gen. IPA: ovŋeoðekk 	Real IPA: kjoʊdoʊ
Word: laury     	Gen. IPA: ovŋeoðɛkk 	Real IPA: ɫɔɹi
Word: lein      	Gen. IPA: ovŋeoðɝkk 	Real IPA: ɫin
Word: loong     	Gen. IPA: ovŋeooɛkk 	Real IPA: ɫʊŋ
Word: mangling  	Gen. IPA: ovŋeoɝʒɝɛ 	Real IPA: mæŋɡɫɪŋ
Word: maxy      	Gen. IPA: ovŋeooʒkk 	Real IPA: mæksi
Word: mcglothin 	Gen. IPA: ovŋeooðɛð 	Real IPA: məɡɫɑθən
Word: merten    	Gen. IPA: ovŋeoooðk 	Real IPA: mɝtən
Word: mild      	Gen. IPA: ovŋeooəkk 	Real IPA: maɪɫd
Word: montanans 	Gen. IPA: ovŋeoɝɝðɝ 	Real IPA: mɑntænənz
Word: mourner   	Gen. IPA: ovŋeoɝðʒk 	Real IPA: mɔɹnɝ
Word: naylor    	Gen. IPA: ovŋeɝðʒɛk 	Real IPA: neɪɫɝ
Word: nexis     	Gen. IPA: ovŋeɝðɝkk 	Real IPA: nɛksɪs
Word: ocanas    	Gen. IPA: ovŋeɝðɛok 	Real IPA: oʊkænəz
Word: okinawa   	Gen. IPA: ovŋeɝðvok 	Real IPA: oʊkɪnɑwə
Word: overkill  	Gen. IPA: ovŋeɝðipə 	Real IPA: oʊvɝkɪɫ
Word: panties   	Gen. IPA: ovŋeoðʒðk 	Real IPA: pæntiz
Word: pennings  	Gen. IPA: ovŋeoðɝɝo 	Real IPA: pɛnɪŋz
Word: pettinger 	Gen. IPA: ovŋeooɝðo 	Real IPA: pɛtɪŋɝ
Word: plock     	Gen. IPA: ovŋeoðθkk 	Real IPA: pɫɑk
Word: pontiff   	Gen. IPA: ovŋeoðθɑk 	Real IPA: pɑntɪf
Word: prody     	Gen. IPA: ovŋeoðpkk 	Real IPA: poʊdi
Word: pythons   	Gen. IPA: ovŋeooeɹk 	Real IPA: paɪθɑnz
Word: ravinous  	Gen. IPA: ovŋeoðʒəo 	Real IPA: ɹeɪvɪnɪs
Word: redfern   	Gen. IPA: ovŋeoðpɑk 	Real IPA: ɹɛdfɝn
Word: resisted  	Gen. IPA: ovŋeoðɝəð 	Real IPA: ɹɪzɪstɪd
Word: richart   	Gen. IPA: ovŋeoðəɹk 	Real IPA: ɹɪkhɑɹt
Word: rosenbalm 	Gen. IPA: ovŋeoðpɝʊ 	Real IPA: ɹoʊzənbɑm
Word: ruman     	Gen. IPA: ovŋeoopkk 	Real IPA: ɹumən
Word: satires   	Gen. IPA: ovŋeooʒək 	Real IPA: sætaɪɝz
Word: schlepp   	Gen. IPA: ovŋeoðŋθk 	Real IPA: ʃɫɛp
Word: seide     	Gen. IPA: ovŋeoðŋkk 	Real IPA: saɪd
Word: sevey     	Gen. IPA: ovŋeoðŋkk 	Real IPA: sɪveɪ
Word: sicilian  	Gen. IPA: ovŋeoðŋoə 	Real IPA: sɪsɪɫiən
Word: sison     	Gen. IPA: ovŋeoðəkk 	Real IPA: sɪsən
Word: sokol     	Gen. IPA: ovŋeoðŋkk 	Real IPA: soʊkəɫ
Word: spaugh    	Gen. IPA: ovŋeoðθʒk 	Real IPA: spɔ
Word: staunton  	Gen. IPA: ovŋeooðʒð 	Real IPA: stɔntən
Word: stocum    	Gen. IPA: ovŋeoɝðɛk 	Real IPA: stoʊkəm
Word: surles    	Gen. IPA: ovŋeoðʒɛk 	Real IPA: sɔɹəɫz
Word: tesler    	Gen. IPA: ovŋeðoðɛk 	Real IPA: tɛsəɫɝ
Word: thriller  	Gen. IPA: ovŋeðoɹəɛ 	Real IPA: θɹɪɫɝ
Word: tracor    	Gen. IPA: ovŋeðopɛk 	Real IPA: tɹɛkɝ
Word: tropworld 	Gen. IPA: ovŋeðɝpθo 	Real IPA: tɹɑpwɝɫd
Word: unhinged  	Gen. IPA: ovŋeoðʒɹə 	Real IPA: ənhɪndʒd
Word: utters    	Gen. IPA: ovŋeoðʒɝk 	Real IPA: ətɝz
Word: views     	Gen. IPA: ovŋeoðəkk 	Real IPA: vjuz
Word: voshell   	Gen. IPA: ovŋeoðoɛk 	Real IPA: vɑʃəɫ
Word: weisfeld  	Gen. IPA: ovŋeoðɝŋɝ 	Real IPA: waɪsfɛɫd
Word: whining   	Gen. IPA: ovŋeoðɹɝk 	Real IPA: waɪnɪŋ
Word: wogoman   	Gen. IPA: ovŋeoðŋək 	Real IPA: woʊɡoʊmən
Word: wyly      	Gen. IPA: ovŋeoðŋkk 	Real IPA: waɪɫi
Word: zirk      	Gen. IPA: ovŋeoðəkk 	Real IPA: zɝk
[23/100] - ptime: 26.79 loss_d: 1.152, loss_g: 1.781
Word: agnew     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: æɡnju
Word: alfaro    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɑɫfɑɹoʊ
Word: announced 	Gen. IPA: ʊʃʃʃʃooʃʃ 	Real IPA: ənaʊnst
Word: areas     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɛɹiəz
Word: authier   	Gen. IPA: ʊʃʃʃʃðʃʃk 	Real IPA: ɔθiɝ
Word: badges    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: bædʒɪz
Word: begelman  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: beɪɡəɫmən
Word: biggs     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: bɪɡz
Word: blattner  	Gen. IPA: ʊʃʃʃʃʃððʃ 	Real IPA: bɫætnɝ
Word: bos       	Gen. IPA: ʊʃʃʃʃʃkkk 	Real IPA: bɑs
Word: branch    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: bɹæntʃ
Word: budgets   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: bədʒɪts
Word: burtons   	Gen. IPA: ʊʃʃʃʃʃʃok 	Real IPA: bɝtənz
Word: caraveras 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: kɑɹəvɛɹəz
Word: castillon 	Gen. IPA: ʊʃʃʃʃʃʃɛɛ 	Real IPA: kæstɪɫɑn
Word: cherts    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: tʃɝts
Word: citrano   	Gen. IPA: ʊʃʃʃʃðʃʃk 	Real IPA: tʃitɹɑnoʊ
Word: combes    	Gen. IPA: ʊʃʃʃʃðʃʃk 	Real IPA: koʊmz
Word: contest   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: kəntɛst
Word: cresap    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: kɹɛsəp
Word: cupit     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: kjupɪt
Word: deblock   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: dɛbɫək
Word: dicicco   	Gen. IPA: ʊʃʃʃʃʃɛʃk 	Real IPA: dɪsɪkoʊ
Word: discussed 	Gen. IPA: ʊʃʃʃʃʃʃŋŋ 	Real IPA: dɪskəst
Word: drechsel  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: dɹɛksəɫ
Word: elating   	Gen. IPA: ʊʃʃʃʃʃʃək 	Real IPA: ɪɫeɪtɪŋ
Word: enabling  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ɛneɪbəɫɪŋ
Word: evermore  	Gen. IPA: ʊʃʃʃʃɝʃʃʃ 	Real IPA: ɛvɝmɔɹ
Word: faison    	Gen. IPA: ʊʃʃʃʃʃʃok 	Real IPA: feɪzən
Word: fifield   	Gen. IPA: ʊʃʃʃʃɑʃʃk 	Real IPA: fɪfiɫd
Word: flared    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: fɫɛɹd
Word: freaks    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: fɹiks
Word: functions 	Gen. IPA: ʊʃʃʃʃʃʃʃo 	Real IPA: fəŋkʃənz
Word: gehret    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɡɛɹɪt
Word: gilberg   	Gen. IPA: ʊʃʃʃʃəʃʃk 	Real IPA: ɡɪɫbɝɡ
Word: gosnell   	Gen. IPA: ʊʃʃʃʃʃʃɛk 	Real IPA: ɡɑsnəɫ
Word: greever   	Gen. IPA: ʊʃʃʃʃʃɝʃk 	Real IPA: ɡɹivɝ
Word: handlers  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: hændəɫɝz
Word: homonym   	Gen. IPA: ʊʃʃʃʃðʃʃk 	Real IPA: hɔmənɪm
Word: howry     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: haʊɹi
Word: impassion 	Gen. IPA: ʊʃʃʃʃʃʃŋʃ 	Real IPA: ɪmpæʃən
Word: insilco   	Gen. IPA: ʊʃʃʃʃʃʃɛk 	Real IPA: ɪnsɪɫkoʊ
Word: jeanniot  	Gen. IPA: ʊʃʃʃʃʃooʃ 	Real IPA: dʒiniət
Word: jugglers  	Gen. IPA: ʊʃʃʃʃʃəʃʃ 	Real IPA: dʒəɡəɫɝz
Word: kerman    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: kɝmən
Word: kipling   	Gen. IPA: ʊʃʃʃʃʃʃək 	Real IPA: kɪpɫɪŋ
Word: kral      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: kɹæɫ
Word: kyodo     	Gen. IPA: ʊʃʃʃʃʃokk 	Real IPA: kjoʊdoʊ
Word: laury     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɫɔɹi
Word: lein      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɫin
Word: loong     	Gen. IPA: ʊʃʃʃʃookk 	Real IPA: ɫʊŋ
Word: mangling  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: mæŋɡɫɪŋ
Word: maxy      	Gen. IPA: ʊʃʃʃʃʃekk 	Real IPA: mæksi
Word: mcglothin 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: məɡɫɑθən
Word: merten    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: mɝtən
Word: mild      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: maɪɫd
Word: montanans 	Gen. IPA: ʊʃʃʃʃʃʃʒʃ 	Real IPA: mɑntænənz
Word: mourner   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: mɔɹnɝ
Word: naylor    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: neɪɫɝ
Word: nexis     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: nɛksɪs
Word: ocanas    	Gen. IPA: ʊʃʃʃʃʃʒʃk 	Real IPA: oʊkænəz
Word: okinawa   	Gen. IPA: ʊʃʃʃʃʃʃʒk 	Real IPA: oʊkɪnɑwə
Word: overkill  	Gen. IPA: ʊʃʃʃʃʃʃʃɛ 	Real IPA: oʊvɝkɪɫ
Word: panties   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: pæntiz
Word: pennings  	Gen. IPA: ʊʃʃʃʃʃoəʃ 	Real IPA: pɛnɪŋz
Word: pettinger 	Gen. IPA: ʊʃʃʃʃððəʃ 	Real IPA: pɛtɪŋɝ
Word: plock     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: pɫɑk
Word: pontiff   	Gen. IPA: ʊʃʃʃʃʃʃɑk 	Real IPA: pɑntɪf
Word: prody     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: poʊdi
Word: pythons   	Gen. IPA: ʊʃʃʃʃðʃok 	Real IPA: paɪθɑnz
Word: ravinous  	Gen. IPA: ʊʃʃʃʃʃʃoʃ 	Real IPA: ɹeɪvɪnɪs
Word: redfern   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɹɛdfɝn
Word: resisted  	Gen. IPA: ʊʃʃʃʃʃŋʃʃ 	Real IPA: ɹɪzɪstɪd
Word: richart   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɹɪkhɑɹt
Word: rosenbalm 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ɹoʊzənbɑm
Word: ruman     	Gen. IPA: ʊʃʃʃʃðʃkk 	Real IPA: ɹumən
Word: satires   	Gen. IPA: ʊʃʃʃʃðʃʃk 	Real IPA: sætaɪɝz
Word: schlepp   	Gen. IPA: ʊʃʃʃʃʃʃθk 	Real IPA: ʃɫɛp
Word: seide     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: saɪd
Word: sevey     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: sɪveɪ
Word: sicilian  	Gen. IPA: ʊʃʃʃʃʃɛʃʃ 	Real IPA: sɪsɪɫiən
Word: sison     	Gen. IPA: ʊʃʃʃʃŋʃkk 	Real IPA: sɪsən
Word: sokol     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: soʊkəɫ
Word: spaugh    	Gen. IPA: ʊʃʃʃʃʃʒʃk 	Real IPA: spɔ
Word: staunton  	Gen. IPA: ʊʃʃʃʃʃʒoʃ 	Real IPA: stɔntən
Word: stocum    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: stoʊkəm
Word: surles    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: sɔɹəɫz
Word: tesler    	Gen. IPA: ʊʃʃʃðʃʃʃk 	Real IPA: tɛsəɫɝ
Word: thriller  	Gen. IPA: ʊʃʃʃðʃʃɛʃ 	Real IPA: θɹɪɫɝ
Word: tracor    	Gen. IPA: ʊʃʃʃðʃʃʃk 	Real IPA: tɹɛkɝ
Word: tropworld 	Gen. IPA: ʊʃʃʃðʃʃʃʃ 	Real IPA: tɹɑpwɝɫd
Word: unhinged  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ənhɪndʒd
Word: utters    	Gen. IPA: ʊʃʃʃʃððʃk 	Real IPA: ətɝz
Word: views     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: vjuz
Word: voshell   	Gen. IPA: ʊʃʃʃʃʃʃɛk 	Real IPA: vɑʃəɫ
Word: weisfeld  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: waɪsfɛɫd
Word: whining   	Gen. IPA: ʊʃʃʃʃʃəʃk 	Real IPA: waɪnɪŋ
Word: wogoman   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: woʊɡoʊmən
Word: wyly      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: waɪɫi
Word: zirk      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: zɝk
[24/100] - ptime: 26.21 loss_d: 1.102, loss_g: 1.846
Word: agnew     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: æɡnju
Word: alfaro    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɑɫfɑɹoʊ
Word: announced 	Gen. IPA: ʊʃʃʃʃooʃʃ 	Real IPA: ənaʊnst
Word: areas     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɛɹiəz
Word: authier   	Gen. IPA: ʊʃʃʃʃʒʃʃk 	Real IPA: ɔθiɝ
Word: badges    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: bædʒɪz
Word: begelman  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: beɪɡəɫmən
Word: biggs     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: bɪɡz
Word: blattner  	Gen. IPA: ʊʃʃʃʃʃððʃ 	Real IPA: bɫætnɝ
Word: bos       	Gen. IPA: ʊʃʃʃʃʃkkk 	Real IPA: bɑs
Word: branch    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: bɹæntʃ
Word: budgets   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: bədʒɪts
Word: burtons   	Gen. IPA: ʊʃʃʃʃʃʃok 	Real IPA: bɝtənz
Word: caraveras 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: kɑɹəvɛɹəz
Word: castillon 	Gen. IPA: ʊʃʃʃʃʃʃɛɛ 	Real IPA: kæstɪɫɑn
Word: cherts    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: tʃɝts
Word: citrano   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: tʃitɹɑnoʊ
Word: combes    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: koʊmz
Word: contest   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: kəntɛst
Word: cresap    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: kɹɛsəp
Word: cupit     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: kjupɪt
Word: deblock   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: dɛbɫək
Word: dicicco   	Gen. IPA: ʊʃʃʃʃʃɛʃk 	Real IPA: dɪsɪkoʊ
Word: discussed 	Gen. IPA: ʊʃʃʃʃʃʃŋŋ 	Real IPA: dɪskəst
Word: drechsel  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: dɹɛksəɫ
Word: elating   	Gen. IPA: ʊʃʃʃʃʃʃək 	Real IPA: ɪɫeɪtɪŋ
Word: enabling  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ɛneɪbəɫɪŋ
Word: evermore  	Gen. IPA: ʊʃʃʃʃɝʃʃʃ 	Real IPA: ɛvɝmɔɹ
Word: faison    	Gen. IPA: ʊʃʃʃʃʃʃok 	Real IPA: feɪzən
Word: fifield   	Gen. IPA: ʊʃʃʃʃɑʃʃk 	Real IPA: fɪfiɫd
Word: flared    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: fɫɛɹd
Word: freaks    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: fɹiks
Word: functions 	Gen. IPA: ʊʃʃʃʃʃʃʃo 	Real IPA: fəŋkʃənz
Word: gehret    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɡɛɹɪt
Word: gilberg   	Gen. IPA: ʊʃʃʃʃəʃʃk 	Real IPA: ɡɪɫbɝɡ
Word: gosnell   	Gen. IPA: ʊʃʃʃʃʃʃɛk 	Real IPA: ɡɑsnəɫ
Word: greever   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɡɹivɝ
Word: handlers  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: hændəɫɝz
Word: homonym   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: hɔmənɪm
Word: howry     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: haʊɹi
Word: impassion 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ɪmpæʃən
Word: insilco   	Gen. IPA: ʊʃʃʃʃʃʃɛk 	Real IPA: ɪnsɪɫkoʊ
Word: jeanniot  	Gen. IPA: ʊʃʃʃʃʃooʃ 	Real IPA: dʒiniət
Word: jugglers  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: dʒəɡəɫɝz
Word: kerman    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: kɝmən
Word: kipling   	Gen. IPA: ʊʃʃʃʃʃʃək 	Real IPA: kɪpɫɪŋ
Word: kral      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: kɹæɫ
Word: kyodo     	Gen. IPA: ʊʃʃʃʃʃokk 	Real IPA: kjoʊdoʊ
Word: laury     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɫɔɹi
Word: lein      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɫin
Word: loong     	Gen. IPA: ʊʃʃʃʃookk 	Real IPA: ɫʊŋ
Word: mangling  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: mæŋɡɫɪŋ
Word: maxy      	Gen. IPA: ʊʃʃʃʃʃekk 	Real IPA: mæksi
Word: mcglothin 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: məɡɫɑθən
Word: merten    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: mɝtən
Word: mild      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: maɪɫd
Word: montanans 	Gen. IPA: ʊʃʃʃʃʃʃʒʃ 	Real IPA: mɑntænənz
Word: mourner   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: mɔɹnɝ
Word: naylor    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: neɪɫɝ
Word: nexis     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: nɛksɪs
Word: ocanas    	Gen. IPA: ʊʃʃʃʃʃʒʃk 	Real IPA: oʊkænəz
Word: okinawa   	Gen. IPA: ʊʃʃʃʃʃʃʒk 	Real IPA: oʊkɪnɑwə
Word: overkill  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: oʊvɝkɪɫ
Word: panties   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: pæntiz
Word: pennings  	Gen. IPA: ʊʃʃʃʃʃʃəʃ 	Real IPA: pɛnɪŋz
Word: pettinger 	Gen. IPA: ʊʃʃʃʃʃʃəʃ 	Real IPA: pɛtɪŋɝ
Word: plock     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: pɫɑk
Word: pontiff   	Gen. IPA: ʊʃʃʃʃʃʃɑk 	Real IPA: pɑntɪf
Word: prody     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: poʊdi
Word: pythons   	Gen. IPA: ʊʃʃʃʃʃʃok 	Real IPA: paɪθɑnz
Word: ravinous  	Gen. IPA: ʊʃʃʃʃʃʃoʃ 	Real IPA: ɹeɪvɪnɪs
Word: redfern   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɹɛdfɝn
Word: resisted  	Gen. IPA: ʊʃʃʃʃʃŋʃʃ 	Real IPA: ɹɪzɪstɪd
Word: richart   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: ɹɪkhɑɹt
Word: rosenbalm 	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ɹoʊzənbɑm
Word: ruman     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: ɹumən
Word: satires   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: sætaɪɝz
Word: schlepp   	Gen. IPA: ʊʃʃʃʃʃʃθk 	Real IPA: ʃɫɛp
Word: seide     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: saɪd
Word: sevey     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: sɪveɪ
Word: sicilian  	Gen. IPA: ʊʃʃʃʃʃɛʃʃ 	Real IPA: sɪsɪɫiən
Word: sison     	Gen. IPA: ʊʃʃʃʃŋʃkk 	Real IPA: sɪsən
Word: sokol     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: soʊkəɫ
Word: spaugh    	Gen. IPA: ʊʃʃʃʃʃʒʃk 	Real IPA: spɔ
Word: staunton  	Gen. IPA: ʊʃʃʃʃʃʒoʃ 	Real IPA: stɔntən
Word: stocum    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: stoʊkəm
Word: surles    	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: sɔɹəɫz
Word: tesler    	Gen. IPA: ʊʃʃʃðʃʃʃk 	Real IPA: tɛsəɫɝ
Word: thriller  	Gen. IPA: ʊʃʃʃðʃʃʃʃ 	Real IPA: θɹɪɫɝ
Word: tracor    	Gen. IPA: ʊʃʃʃðʃʃʃk 	Real IPA: tɹɛkɝ
Word: tropworld 	Gen. IPA: ʊʃʃʃðʃʃʃʃ 	Real IPA: tɹɑpwɝɫd
Word: unhinged  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: ənhɪndʒd
Word: utters    	Gen. IPA: ʊʃʃʃʃððʃk 	Real IPA: ətɝz
Word: views     	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: vjuz
Word: voshell   	Gen. IPA: ʊʃʃʃʃʃʃɛk 	Real IPA: vɑʃəɫ
Word: weisfeld  	Gen. IPA: ʊʃʃʃʃʃʃʃʃ 	Real IPA: waɪsfɛɫd
Word: whining   	Gen. IPA: ʊʃʃʃʃʃəʃk 	Real IPA: waɪnɪŋ
Word: wogoman   	Gen. IPA: ʊʃʃʃʃʃʃʃk 	Real IPA: woʊɡoʊmən
Word: wyly      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: waɪɫi
Word: zirk      	Gen. IPA: ʊʃʃʃʃʃʃkk 	Real IPA: zɝk
[25/100] - ptime: 24.72 loss_d: 0.891, loss_g: 1.911
Word: agnew     	Gen. IPA: oʃʃʃʃʃʃkk 	Real IPA: æɡnju
Word: alfaro    	Gen. IPA: oʃʃʃʃʃʃʃk 	Real IPA: ɑɫfɑɹoʊ
Word: announced 	Gen. IPA: oʃʃʃʃooʃʃ 	Real IPA: ənaʊnst
Word: areas     	Gen. IPA: oʃʃʃʃʃʃkk 	Real IPA: ɛɹiəz
Word: authier   	Gen. IPA: oʃʃʃʃʃʃʃk 	Real IPA: ɔθiɝ
Word: badges    	Gen. IPA: oʃʃʃʃʃʃʃk 	Real IPA: bædʒɪz
Word: begelman  	Gen. IPA: oʃʃʃʃʃʃʃʃ 	Real IPA: beɪɡəɫmən
Word: biggs     	Gen. IPA: oʃʃʃʃʃʃkk 	Real IPA: bɪɡz
Word: blattner  	Gen. IPA: oʃʃʃʃʃððʃ 	Real IPA: bɫætnɝ
Word: bos       	Gen. IPA: oʃʃʃʃʃkkk 	Real IPA: bɑs
Word: branch    	Gen. IPA: oʃʃʃʃʃʃʃk 	Real IPA: bɹæntʃ
Word: budgets   	Gen. IPA: oʃʃʃʃʃʃʃk 	Real IPA: bədʒɪts
Word: burtons   	Gen. IPA: oʃʃʃʃʃʃʃk 	Real IPA: bɝtənz
