word,ipa
nutrition,nutɹɪʃən
nutshells,nətʃɛɫz
nuxoll,nəksəɫ
nvidia,ɛnvɪdiə
nydam,nɪdəm
nygren,naɪɡɹɛn
nylex,naɪɫəks
nynex,naɪnɛks
oberry,oʊbɛɹi
obriens,oʊbɹaɪɪnz
ocanas,oʊkænəz
oconnors,oʊkɑnɝz
odonald,oʊdɑnəɫd
odowd,oʊdaʊd
ogorman,oʊɡɔɹmən
ohearn,oʊhɝn
okicki,oʊkɪki
omara,oʊmɑɹə
onuts,ənəts
oshell,oʊʃɛɫ
oakbrook,oʊkbɹʊk
oakman,oʊkmən
oanh,oʊn
oates,oʊts
oaxaca,oʊksəkə
obara,oʊbɑɹə
obelia,oʊbɛɫiə
oberon,oʊbɝɑn
obey,oʊbeɪ
obits,oʊbɪts
oblak,ɑbɫək
obloquy,ɔbɫəkwi
obremsky,oʊbɹɛmski
obscene,əbsin
obsessed,əbsɛst
ocala,oʊkæɫə
ocaws,oʊkɔz
occhoa,oʊtʃoʊɑ
occlusion,əkɫuʒən
occupiers,ɑkjəpaɪɝz
occurs,əkɝz
ochoa,oʊtʃoʊə
octagonal,ɑktæɡənəɫ
octial,ɑktjəɫ
oculist,ɔkjuɫɪst
oddi,ɑdi
odelette,ɑdɪɫɛt
odgers,ɑdʒɝz
odoherty,oʊdɑɝti
odonoghue,oʊdɑnəhju
odours,oʊdɝs
oecd,oʊisidi
oeien,oʊiən
oeser,oʊzɝ
oettinger,oʊtɪndʒɝ
off,ɔf
offended,əfɛndəd
offerings,ɔfɹɪŋz
officio,əfɪsioʊ
offseason,ɔfsizən
offshored,ɔfʃɔɹd
oftel,ɑftɛɫ
ogata,oʊɡɑtɑ
ogilvy,oʊɡəɫvi
ogletree,oʊɡəɫtɹi
oguinn,oʊɡwɪn
ohara,oʊhɛɹə
oherron,oʊhɛɹən
ohler,oʊɫɝ
ohm,oʊm
ohr,ɔɹ
oilers,ɔɪɫɝz
oily,ɔɪɫi
okabe,oʊkɑbeɪ
okay,oʊkeɪ
okelly,oʊkɛɫi
okinawa,oʊkɪnɑwə
okuma,oʊkjumɝ
olafson,oʊɫəfsən
olathe,oʊɫæθi
oldman,oʊɫdmən
oldt,oʊɫt
oleary,oʊɫɪɹi
olenick,ɑɫɪnɪk
olesky,əɫɛski
oligarch,oʊɫɪɡɑɹk
oliphant,ɑɫɪfənt
oliverio,ɑɫɪviɹioʊ
olivieri,oʊɫivɪɹi
olley,ɑɫi
olly,ɑɫi
olofs,oʊɫɔfs
olshan,oʊɫʃən
olsten,oʊɫstən
olympics,oʊɫɪmpɪks
omalley,oʊmæɫi
omeara,oʊmɑɹə
omissions,oʊmɪʃənz
omnibank,ɑmnɪbæŋk
onate,oʊneɪt
oncology,ɑŋkɑɫədʒi
oneok,oʊniɑk
ong,ɔŋ
onlines,ɔnɫaɪnz
onset,ɔnsɛt
onyx,ɑnɪks
ooohs,oʊz
opax,oʊpæks
openshaw,oʊpənʃɔ
operas,ɑpɹəz
operators,ɔpɝeɪtɝz
opic,ɑpɪk
oppermann,ɑpɝmən
opposites,ɑpəzəts
opsal,ɑpsəɫ
opticals,ɑptɪkəɫz
option,ɑpʃən
options,ɔpʃənz
oracles,ɔɹəkəɫz
orand,ɔɹənd
orangutan,ɔɹæŋətɑn
oratorio,ɑɹətɔɹioʊ
orbin,ɔɹbɪn
orca,ɔɹkə
ordain,ɔɹdeɪn
ordering,ɔɹdɝɪŋ
ordiway,ɔɹdiweɪ
oreffice,ɔɹɛfɪs
orens,ɔɹənz
orford,ɔɹfɝd
organizer,ɔɹɡənaɪzɝ
orgeron,ɔɹɡɝən
orient,ɔɹiɛnt
orifice,ɔɹəfəs
orilla,ɔɹɪɫə
orions,oʊɹaɪənz
orkut,ɔɹkət
orleans,ɔɹɫinz
orloff,ɔɹɫɔf
orly,ɔɹɫi
ormonds,ɔɹməndz
ornella,ɔɹnɛɫə
ornstein,ɔɹnstaɪn
orosco,ɔɹoʊskoʊ
orphans,ɔɹfənz
orrery,ɔɹɝi
orsborn,ɔɹsbɝn
orson,ɔɹsən
ortez,ɔɹtɛz
orthodox,ɔɹθədɑks
ortloff,ɔɹtɫɔf
orva,ɔɹvə
osakowas,oʊsəkoʊəz
osbourne,ɑsbɝn
osceola,ɔskioʊɫə
oshaf,oʊʃɑf
oshiro,oʊʃɪɹoʊ
osler,ɑzɫɝ
osmium,ɑzmiəm
osowski,əsɔfski
ossetian,ɑsiʃjɪn
ost,oʊst
ostergren,ɑstɝɡɹɛn
osterman,ɑstɝmən
ostinato,ɑstənɑtoʊ
ostroski,əstɹaʊski
osuna,oʊsunə
otani,oʊtɑni
ottaway,ɑtəweɪ
otterloo,ɑtɝɫu
ottos,ɑtoʊz
oui,wi
our,ɑɹ
ouseba,usəbə
outage,aʊtədʒ
outboards,aʊtbɔɹdz
outfit,aʊtfɪt
outflow,aʊtfɫoʊ
outgo,aʊtɡoʊ
outland,aʊtɫænd
outlasts,aʊtɫæsts
outlines,aʊtɫaɪnz
outman,aʊtmæn
outrun,aʊtɹən
outsells,aʊtsɛɫz
outsiders,aʊtsaɪdɝz
outsold,aʊtsoʊɫd
outta,utə
outward,aʊtwɝd
ovation,oʊveɪʃən
overbay,oʊvɝbeɪ
overbook,oʊvɝbʊk
overby,oʊvɝbi
overdid,oʊvɝdɪd
overdraft,oʊvɝdɹæft
overeat,oʊvɝit
overhangs,oʊvɝhæŋz
overhears,oʊvɝhiɹz
overkill,oʊvɝkɪɫ
overlay,oʊvɝɫeɪ
overlook,oʊvɝɫʊk
overpay,oʊvɝpeɪ
overrode,oʊvɝɹoʊd
oversea,oʊvɝsi
oversold,oʊvɝsoʊɫd
overt,oʊvɝt
overture,oʊvɝtʃɝ
overusing,oʊvɝjuzɪŋ
oviedo,oʊvieɪdoʊ
owe,oʊ
owes,oʊz
owners,oʊnɝz
oxford,ɑksfɝd
oxidize,ɑksədaɪz
oxton,ɑkstən
oyama,oʊjɑmə
ozal,oʊzəɫ
ozga,oʊzɡə
ozone,oʊzoʊn
ps,piz
pacs,pæks
pacemaker,peɪsmeɪkɝ
pacholder,pætʃəɫdɝ
pacini,pɑtʃini
packages,pækɪdʒɪz
packett,pækɪt
pacs,pæks
paddled,pædəɫd
padget,pædʒɪt
padula,pɑduɫə
pagan,peɪɡən
pageants,pædʒənts
pages,peɪdʒɪz
pah,pæ
pails,peɪɫz
paired,pɛɹd
pajak,paɪək
pakeha,pəkeɪhɑ
palace,pæɫəs
palais,pəɫeɪ
palatial,pəɫeɪʃəɫ
palestine,pæɫəstaɪn
palin,pæɫɪn
palmas,pɑɫməz
palmist,pɑmɪst
palomino,pæɫəminoʊ
paluck,pæɫək
pamour,pæmɔɹ
panagos,pɑnɑɡoʊz
panasonic,pænəsɑnɪk
pandering,pændɝɪŋ
pane,peɪn
panelize,pænəɫaɪz
panfida,pænfidə
pangle,pæŋɡəɫ
panic,pænɪk
panned,pænd
panoply,pænɑpɫi
pansies,pænziz
panter,pæntɝ
panties,pæntiz
pantsuits,pænsuts
pao,paʊ
paolucci,pɑoʊɫutʃi
paparazzi,pɑpɑɹɔzi
pape,peɪp
paperboys,peɪpɝbɔjz
paperwork,peɪpɝwɝk
papineau,pæpɪnoʊ
pappas,pæpəs
paquin,pækwɪn
paradis,pɝædɪs
parady,pɝædi
paranoid,pɛɹənɔɪd
parasites,pɛɹəsaɪts
parched,pɑɹtʃt
pardini,pɑɹdini
pare,pɛɹ
parentage,pɛɹəntədʒ
parenti,pɑɹɛnti
parfitt,pɑɹfɪt
paribass,pɛɹibəsɪz
pariseau,pæɹɪsoʊ
parke,pɑɹk
parkhurst,pɑɹkhɝst
parks,pɑɹks
parlee,pɑɹɫi
parlow,pɑɹɫoʊ
parmesan,pɑɹməzɑn
paroles,pɝoʊɫz
parrent,pɑɹənt
parriott,pæɹiət
pars,pɑɹz
parsi,pɑɹsi
parson,pɑɹsən
partch,pɑɹtʃ
parthian,pɑɹθiən
particle,pɑɹtɪkəɫ
partisan,pɑɹtəzən
partner,pɑɹtnɝ
partney,pɑɹtni
partys,pɑɹtiz
pasha,pɑʃə
paslay,pæsɫeɪ
passage,pæsɪdʒ
passenger,pæsəndʒɝ
passes,pæsəz
passive,pæsɪv
password,pæswɝd
pastiche,pæstiʃ
pastula,pɑstuɫə
pataki,pətɑki
patches,pætʃəz
patek,pɑtɛk
pater,peɪtɝ
patese,pətis
pathetic,pəθɛtɪk
pathway,pæθweɪ
patina,pətinə
patnaude,pɑtnɔdi
patrie,pætɝi
patristic,pətɹɪstɪk
patronage,pætɹənɪdʒ
patten,pætən
patties,pætiz
pattys,pætiz
pauls,pɔɫz
paulik,pɔɫɪk
paulsen,paʊɫsən
pauses,pɔzəz
pavarotti,pævɝɑti
pavement,peɪvmənt
pavillion,pəvɪɫjən
pavlock,pævɫək
pawloski,pɑvɫaʊski
pawnshops,pɔnʃɑps
paxton,pækstən
paychex,peɪtʃɛks
payette,peɪɛt
payments,peɪmənts
paypal,peɪpəɫ
paysops,peɪsɑps
peabody,pibɑdi
peaches,pitʃɪz
peake,pik
peanut,pinət
pearling,pɝɫɪŋ
pearson,pɪɹsən
pease,piz
peavler,pivɫɝ
pecan,pɪkæn
pechin,pɛtʃɪn
pecoraro,pɛkɔɹɑɹoʊ
pedalled,pɛdəɫd
peddler,pɛdɫɝ
pedestals,pɛdəstəɫz
pedicures,pɛdɪkjɔɹz
pedros,peɪdɹoʊz
peed,pid
peeler,piɫɝ
peer,pɪɹ
peete,pit
peewee,piwi
peglow,pɛɡɫoʊ
peiffer,paɪfɝ
peixoto,pəksoʊtoʊ
pelaez,peɪɫɑɛz
pele,pɛɫeɪ
pelicans,pɛɫɪkənz
pellet,pɛɫət
pellow,pɛɫoʊ
pels,pɛɫz
peltzer,pɛɫtzɝ
pemble,pɛmbəɫ
pena,pɛnə
penaloza,pɛnɑɫoʊzə
penciled,pɛnsəɫd
pendulous,pɛndʒəɫəs
penh,pɛn
penis,pinɪs
penkava,pɛŋkɑvə
pennant,pɛnənt
pennella,pɛnɛɫə
pennings,pɛnɪŋz
penology,pinɑɫədʒi
pensyl,pɛnsɪɫ
peons,piənz
pepcid,pɛpsɪd
peppard,pɛpɝd
pepperman,pɛpɝmən
pepsis,pɛpsiz
pera,pɝə
peratis,pɝætɪs
percell,pɝsɛɫ
percents,pɝsɛnts
perched,pɝtʃt
perdew,pɝdu
pereira,pɝɛɹə
peres,pɛɹɛz
perfected,pɝfɛktɪd
performa,pɝfɔɹmə
pergola,pɝɡəɫə
perignon,pɛɹɪɡnɑn
perishing,pɛɹɪʃɪŋ
perk,pɝk
perko,pɝkoʊ
perlin,pɝɫɪn
perman,pɝmən
peroni,pɝoʊni
peroxide,pɝɑksaɪd
perpetual,pɝpɛtʃuəɫ
perrault,pɛɹɔɫt
perretta,pɝɹɛtə
perrino,pɝɹinoʊ
perrotti,pɝɹoʊti
perse,pɝs
perses,pɝsɪz
pershing,pɝʃɪŋ
persist,pɝsɪst
persons,pɝsənz
pertamina,pɝtəminə
perturbed,pɝtɝbd
perusal,pɝuzəɫ
pervaded,pɝveɪdɪd
pervert,pɝvɝt
pescatore,pɛskɑtɔɹi
pessimism,pɛsəmɪzəm
pestering,pɛstɝɪŋ
pets,pɛts
petard,pətɑd
petermann,pitɝmən
peth,pɛθ
petites,pɛtits
petitti,pɛtiti
petrak,pɛtɹək
petree,pɛtɹi
petrides,pɛtɹaɪdz
petrini,pɛtɹini
petroles,pɛtɹoʊɫz
petroski,pɪtɹɑski
petru,pɛtɹu
petsch,pɛtʃ
petter,pɛtɝ
pettinger,pɛtɪŋɝ
petulance,pɛtʃəɫəns
petzold,pɛtzoʊɫd
pewabic,pjuɑbɪk
peyton,peɪtən
pfahler,fɑɫɝ
pfeiffer,faɪfɝ
pfiffner,fɪfnɝ
pflueger,fɫuɡɝ
pga,pidʒieɪ
phalange,fəɫændʒ
phantasm,fæntæzəm
pharaohs,fɛɹoʊz
pharmacy,fɑɹməsi
pharris,fæɹɪs
pheasants,fɛzənts
phenix,fɛnɪks
philbin,fɪɫbɪn
philippe,fɪɫipeɪ
philips,fɪɫɪps
phillies,fɪɫiz
phillips,fɪɫɪps
philson,fɪɫsən
phlegm,fɫɛm
phoebus,fibəs
phoneme,foʊnim
phoning,foʊnɪŋ
phosphor,fɑsfɔɹ
photocall,foʊtoʊkɑɫ
phrasing,fɹeɪzɪŋ
phylum,faɪɫəm
physicist,fɪzɪsɪst
physique,fəzik
pianist,piənɪst
piano,piænə
picchi,pɪki
piccolo,pɪkəɫoʊ
pichon,pɪtʃən
picked,pɪkt
pickerel,pɪkɝəɫ
picketing,pɪkətɪŋ
pickled,pɪkəɫd
pickrell,pɪkɹəɫ
picnic,pɪknɪk
pictet,pɪktɪt
piechota,pihoʊtə
piehl,piɫ
pieri,piɹi
pierres,piɛɹz
pierson,pɪɹsən
pietila,pitiɫə
pietsch,pitʃ
pigeon,pɪdʒɪn
piggy,pɪɡi
pigments,pɪɡmənts
pigskins,pɪɡskɪnz
pikes,paɪks
pilasters,pəɫæstɝz
pilecki,pɪɫɛki
pilfers,pɪɫfɝz
pilgrims,pɪɫɡɹəmz
pillage,pɪɫɪdʒ
pillars,pɪɫɝz
pilotless,paɪɫətɫəs
pimco,pɪmkoʊ
pimps,pɪmps
pinch,pɪntʃ
pinder,paɪndɝ
pinegar,pɪnɪɡɝ
pinette,pɪnɛt
pings,pɪŋz
pinkelman,pɪŋkəɫmən
pinkney,pɪŋkni
pinn,pɪn
pinnix,pɪnɪks
pinochet,pɪnəʃeɪ
pinprick,pɪnpɹɪk
pints,paɪnts
pioneers,paɪənɪɹz
piped,paɪpt
pipette,paɪpɛt
piquette,pɪkɛt
pirating,paɪɹətɪŋ
piro,pɪɹoʊ
pisa,pisə
pisciotta,pistʃoʊtə
pissing,pɪsɪŋ
pistone,pistoʊn
pitcher,pɪtʃɝ
pitcock,pɪtkɑk
pitifully,pɪtɪfɫi
pitre,paɪtɝ
pitted,pɪtɪd
pittsboro,pɪtsbɝoʊ
pituitary,pətuətɛɹi
pivot,pɪvət
pixler,pɪksɫɝ
pizzano,pitsɑnoʊ
pizzo,pɪzoʊ
place,pɫeɪs
placid,pɫæsɪd
placko,pɫækoʊ
plagued,pɫeɪɡd
plainly,pɫeɪnɫi
plaisted,pɫeɪstɪd
plan,pɫæn
planed,pɫeɪnd
planetary,pɫænətɛɹi
planners,pɫænɝz
plantains,pɫæntənz
plantlike,pɫæntɫaɪk
plasencia,pɫɑsɛntʃə
plata,pɫɑtə
platen,pɫætən
platinums,pɫætənəmz
playa,pɫaɪə
players,pɫeɪɝz
playpens,pɫeɪpɛnz
plead,pɫid
pledge,pɫɛdʒ
plemmons,pɫɛmənz
plenty,pɫɛni
pleskow,pɫɛskaʊ
pletscher,pɫɛtʃɝ
plewa,pɫuə
plied,pɫaɪd
plinth,pɫɪnθ
plock,pɫɑk
ploof,pɫuf
plott,pɫɑt
plowed,pɫaʊd
pluff,pɫəf
plumage,pɫumɪdʒ
plumeri,pɫumɛɹi
plumped,pɫəmpt
plunging,pɫəndʒɪŋ
pluss,pɫəsɪz
plutonic,pɫutɑnɪk
plympton,pɫɪmptən
po,poʊ
pobanz,poʊbɑnz
pociask,pətʃiəsk
pockets,pɑkəts
pocus,poʊkəs
podgorski,pɑdʒɔɹski
podoll,pɑdəɫ
poehl,poʊɫ
pofahl,pɑfɑɫ
pogrom,pəɡɹɑm
pohlad,poʊɫæd
poinot,pɔɪnɑt
pointedly,pɔɪntɪdɫi
poirot,pwɑɹoʊ
poissant,pɔɪzsɔnt
poker,poʊkɝ
polacek,pɑɫətʃɛk
polandri,pəɫɑndɹi
polarize,poʊɫɝaɪz
polaski,pəɫɑski
polemical,pəɫɛməkəɫ
polgar,poʊɫɡɝ
policeman,pəɫismən
policys,pɑɫəsiz
polis,poʊɫəs
politely,pəɫaɪtɫi
politics,pɑɫətɪks
polk,poʊk
pollack,pɑɫək
pollet,pɑɫɪt
pollinger,poʊɫɪŋɝ
polloi,pɑɫɔɪ
polluters,pəɫutɝz
polonaise,pɑɫəneɪz
polson,poʊɫsən
polyak,pɑɫjæk
polygrams,pɑɫiɡɹæmz
polymer,pɑɫəmɝ
polynesia,pɑɫɪniʒə
polyps,pɑɫɪps
pom,pɔm
pomeroy,pɑmɝɔɪ
pompa,pɑmpə
pon,pɑn
ponder,pɑndɝ
pongratz,pɑŋɡɹəts
ponte,pɑnt
pontiff,pɑntɪf
pony,poʊni
poodles,pudəɫz
poole,puɫ
pooper,pupɝ
poorest,puɹɪst
popa,poʊpə
popes,poʊpz
popkin,pɑpkɪn
popovich,pɑpəvɪtʃ
popper,pɑpɝ
poppycock,pɑpikɔk
populists,pɑpjəɫɪs
porches,pɔɹtʃɪz
porges,pɔɹdʒɪz
porras,pɔɹɑz
port,pɔɹt
portable,pɔɹtəbəɫ
porte,pɔɹt
portends,pɔɹtɛndz
porting,pɔɹtɪŋ
portner,pɔɹtnɝ
porzio,pɔɹzioʊ
posed,poʊzd
poseurs,poʊzɝz
positions,pəzɪʃənz
posner,poʊznɝ
possehl,pɑsəɫ
postema,pɑstɛmə
posthole,poʊsthoʊɫ
postpone,poʊstpoʊn
postures,pɑstʃɝz
potala,poʊtɑɫə
potholed,pɑthoʊɫd
potpie,pɑtpaɪ
pottage,pɑtədʒ
potthoff,pɑthɔf
pouch,paʊtʃ
poulin,puɫæn
pounce,paʊns
pouring,pɔɹɪŋ
pouting,paʊtɪŋ
powder,paʊdɝ
power,paʊɝ
powers,paʊɝz
powter,paʊtɝ
poythress,pɔɪθɹɪs
pr,piɑɹ
practice,pɹæktɪs
prager,pɹeɪɡɝ
prahl,pɹɑɫ
prakash,pɹɑkɑʃ
pranger,pɹeɪndʒɝ
prater,pɹeɪtɝ
prattled,pɹætəɫd
praxair,pɹæksɛɹ
praying,pɹeɪɪŋ
preceded,pɹɪsidɪd
precept,pɹisɛpt
precincts,pɹisɪŋkts
precise,pɹisaɪs
precludes,pɹikɫudz
predate,pɹideɪt
preddy,pɹɛdi
predicts,pɹidɪkts
predmore,pɹɛdmɔɹ
pree,pɹi
prefer,pɹifɝ
prefers,pɹəfɝz
preheim,pɹɛhaɪm
preiss,pɹaɪs
premark,pɹimɑɹk
premiers,pɹimɪɹz
premium,pɹimiəm
prenn,pɹɛn
prepares,pɹipɛɹz
presaging,pɹɛsɪdʒɪŋ
prescher,pɹɛʃɝ
prescott,pɹɛskɑt
preseason,pɹisizən
presented,pɝzɛntəd
preserve,pɹɪzɝv
preserves,pɹizɝvz
preslar,pɹɪsɫɑɹ
press,pɹɛs
presses,pɹɛsɪz
pressure,pɹɛʃɝ
presswood,pɹɛswʊd
prestwich,pɹɛstwɪtʃ
presumes,pɹizumz
pretended,pɹitɛndɪd
preterm,pɹitɝm
prettyman,pɹɛtimən
prevailed,pɹɪveɪɫd
previews,pɹivjuz
preway,pɹiweɪ
preziosi,pɹɛzioʊsi
pribula,pɹibuɫə
prichard,pɹɪtʃɝd
pridgen,pɹɪdʒən
priess,pɹis
prieta,pɹieɪtə
prim,pɹɪm
primark,pɹɪmɑɹk
primeco,pɹaɪmkoʊ
primeval,pɹaɪmivəɫ
primos,pɹimoʊz
princes,pɹɪnsəz
prinsen,pɹɪnsən
printers,pɹɪntɝz
prinzs,pɹɪnzəz
prisoner,pɹɪznɝ
pristine,pɹɪstin
prius,pɹaɪəs
privilege,pɹɪvɫɪdʒ
privott,pɹɪvət
pro,pɹoʊ
problems,pɹɑbɫəmz
proceed,pɹəsid
procell,pɹoʊsɛɫ
prock,pɹɑk
prod,pɹɑd
prodigys,pɹɑdədʒiz
produces,pɹədusəz
prody,poʊdi
proffer,pɹɑfɝ
profiting,pɹɑfətɪŋ
profusely,pɹəfjusɫi
progress,pɹəɡɹɛs
prolong,pɹəɫɔŋ
promises,pɹɑməsəz
promoting,pɹəmoʊtɪŋ
promptly,pɹɑmpɫi
properly,pɹɑpɝɫi
prorate,pɹoʊɹeɪt
prosody,pɹɑsədi
prospers,pɹɑspɝz
protege,pɹoʊtəʒeɪ
protigal,pɹɑtɪɡəɫ
protons,pɹoʊtɑnz
protzman,pɹɑtsmən
prouse,pɹaʊs
proven,pɹuvən
proverb,pɹɑvɝb
provinces,pɹɑvənsɪz
provoked,pɹəvoʊkt
prowell,pɹɑwɛɫ
prudency,pɹudənsi
prudhoe,pɹədhoʊ
prugh,pɹu
prunes,pɹunz
pruski,pɹəski
pryde,pɹaɪd
przybysz,pɝzɪbɪʃ
pseudo,sudoʊ
ptomaine,toʊmeɪn
puberty,pjubɝti
publishes,pəbɫɪʃɪz
puccini,putʃini
puddings,pʊdɪŋz
pudong,pudɔŋ
puff,pəf
puffy,pəfi
puipoe,puipoʊ
pulice,puɫɪs
pullbacks,pʊɫbæks
pullman,pʊɫmən
pulos,puɫoʊz
pulse,pəɫs
pummill,pəmɪɫ
pumps,pəmps
punctured,pəŋktʃɝd
punkin,pəŋkɪn
puppet,pəpɪt
purcell,pɝsɛɫ
purdham,pɝdəm
purebreds,pjʊɹbɹɛdz
purges,pɝdʒɪz
purist,pjʊɹɪst
purk,pɝk
purplish,pɝpɫɪʃ
pursel,pɝsəɫ
pursuers,pɝsuɝz
purulent,pjʊɹuɫənt
purvin,pɝvɪn
pushup,pʊʃəp
put,pʊt
putes,pjuts
putsch,pʊtʃ
putting,pətɪŋ
puzio,puzioʊ
puzzo,puzoʊ
pyke,paɪk
pylos,paɪɫoʊs
pyre,paɪɝ
pyroxene,paɪɹɑksin
pythons,paɪθɑnz
qantas,kɑntəs
qichen,kitʃɛn
qua,kwɑ
quadratic,kwɑdɹɑtɪk
quaeda,keɪdɑ
quails,kweɪɫz
quakers,kweɪkɝz
quaranta,kwɝæntə
quarks,kwɑɹks
quarries,kwɔɹiz
quaver,kweɪvɝ
quayles,kweɪɫz
queau,kwoʊ
quebecor,kwɛbɪkɔɹ
quellette,kwɪɫɛt
quennel,kwɛnəɫ
ques,kjuz
question,kwɛstʃən
queues,kjuz
quickness,kwɪknəs
quietest,kwaɪətəst
quigley,kwɪɡɫi
quillen,kwɪɫən
quilters,kwɪɫtɝz
quincey,kwɪnsi
quinnell,kwɪnəɫ
quintal,kwɪntəɫ
quirin,kwɪɹɪn
quiry,kwaɪɹi
quitos,kitoʊz
quixotic,kwɪksɑtɪk
quon,kwɑn
quoted,kwoʊtɪd
raasch,ɹɑʃ
rabies,ɹeɪbiz
raboin,ɹəbɔɪn
raby,ɹeɪbi
raced,ɹeɪst
rachi,ɹəʃi
raciness,ɹeɪsinəs
rackers,ɹækɝz
rackmil,ɹækmɪɫ
radavan,ɹɑdəvən
radder,ɹædɝ
rader,ɹeɪdɝ
radiant,ɹeɪdiənt
radice,ɹædɪs
radioed,ɹeɪdioʊd
radishes,ɹædɪʃɪz
radler,ɹeɪdəɫɝ
radtke,ɹædki
raether,ɹɛðɝ
raffaelli,ɹɑfɑɛɫi
raffle,ɹæfəɫ
rafters,ɹæftɝz
ragavans,ɹɑɡəvɑnz
raghida,ɹəɡidə
ragone,ɹɑɡoʊni
rague,ɹeɪɡ
rahim,ɹəhim
rahway,ɹɑweɪ
raiders,ɹeɪdɝz
railbiker,ɹeɪɫbaɪkɝ
railroads,ɹeɪɫɹoʊdz
railways,ɹeɪɫweɪz
raincoat,ɹeɪnkoʊt
raines,ɹeɪnz
rainiest,ɹeɪniəst
rainville,ɹeɪnvɪɫ
raissa,ɹeɪsə
rajewski,ɹaɪɛfski
raker,ɹeɪkɝ
rakoff,ɹækɔf
raley,ɹæɫi
rallying,ɹæɫiɪŋ
ramadan,ɹɑmədɑn
ramat,ɹæmæt
ramblers,ɹæmbɫɝz
rameses,ɹæməsiz
ramirez,ɹəmɪɹɛz
ramonda,ɹəmɑndə
rampy,ɹæmpi
ramser,ɹæmzɝ
ramstein,ɹæmstaɪn
ran,ɹæn
ranchero,ɹɑntʃɛɹoʊ
rancor,ɹæŋkɝ
randomly,ɹændəmɫi
ranged,ɹeɪndʒd
rangoons,ɹæŋɡunz
ranker,ɹæŋkɝ
rankling,ɹæŋkɫɪŋ
ransall,ɹænsɑɫ
ransome,ɹænsəm
rantz,ɹænts
rapacz,ɹɑpətʃ
raping,ɹeɪpɪŋ
raposo,ɹɑpoʊsoʊ
rapper,ɹæpɝ
raptis,ɹəptis
rara,ɹɑɹə
raritan,ɹɛɹɪtən
raschke,ɹæʃk
rashid,ɹɑʃid
rasmus,ɹæzmɪs
rasterop,ɹæstɝɑp
rate,ɹeɪt
rath,ɹæθ
rathers,ɹæðɝz
ratieni,ɹətini
ration,ɹæʃən
rationing,ɹeɪʃənɪŋ
ratliffes,ɹætɫɪfs
rattigan,ɹætɪɡən
rattling,ɹætɫɪŋ
raub,ɹɔb
rauer,ɹaʊɝ
rausch,ɹaʊʃ
ravages,ɹævɪdʒɪz
raveling,ɹævɫɪŋ
raver,ɹeɪvɝ
ravinous,ɹeɪvɪnɪs
rawlinson,ɹɔɫɪnsən
rayborn,ɹeɪbɝn
rayfield,ɹeɪfiɫd
raymonda,ɹeɪmɑndə
rayonier,ɹeɪoʊnɪɹ
raz,ɹæz
reaching,ɹitʃɪŋ
read,ɹid
readjust,ɹiədʒəst
readus,ɹɛdɪs
reagans,ɹiɡənz
reagans,ɹeɪɡənz
realigned,ɹiəɫaɪnd
realism,ɹiəɫɪzm
really,ɹɪɫi
realtors,ɹiəɫtɝz
reamers,ɹimɝz
reaped,ɹipt
reared,ɹɪɹd
rearrest,ɹiɝɛst
reasons,ɹizənz
reassess,ɹiəsɛs
reassumed,ɹiəsumd
reatta,ɹiɑtə
reaver,ɹivɝ
rebar,ɹibɑɹ
rebel,ɹɛbəɫ
rebirth,ɹibɝθ
reborn,ɹibɔɹn
rebuffed,ɹibəft
rebuttal,ɹɪbətəɫ
recast,ɹikæst
receipt,ɹisit
received,ɹisivd
recipes,ɹɛsəpiz
reckless,ɹɛkɫəs
reclaim,ɹikɫeɪm
recline,ɹɪkɫaɪn
recognize,ɹɛkəɡnaɪz
recombine,ɹikəmbaɪn
records,ɹɛkɝdz
recounted,ɹikaʊntɪd
recourse,ɹikɔɹs
recovery,ɹɪkəvɹi
recruits,ɹikɹuts
rectified,ɹɛktəfaɪd
recur,ɹɪkɝ
redact,ɹɪdækt
redcoat,ɹɛdkoʊt
redding,ɹɛdɪŋ
redefined,ɹidɪfaɪnd
redfern,ɹɛdfɝn
redi,ɹɛdi
rediker,ɹɛdɪkɝ
redlinger,ɹɛdɫɪŋɝ
redness,ɹɛdnəs
redraw,ɹidɹɔ
redskins,ɹɛdskɪnz
reduces,ɹədusəz
reeb,ɹib
reeds,ɹidz
reefers,ɹifɝz
reen,ɹin
reexport,ɹiɛkspɔɹt
refer,ɹɪfɝ
referring,ɹɪfɝɪŋ
refill,ɹifɪɫ
refiner,ɹɪfaɪnɝ
refinish,ɹifɪnɪʃ
reflation,ɹifɫeɪʃən
refresh,ɹɪfɹɛʃ
refueling,ɹifjuɫɪŋ
refunded,ɹɪfəndɪd
refusal,ɹəfjuzəɫ
refuses,ɹəfjuzəz
rega,ɹiɡə
regalia,ɹɪɡeɪɫjə
regatta,ɹɪɡɑtə
reggio,ɹɛdʒioʊ
registry,ɹɛdʒɪstɹi
regret,ɹəɡɹɛt
regrouped,ɹiɡɹupt
rehder,ɹɛdɝ
rehling,ɹɛɫɪŋ
reifel,ɹaɪfəɫ
reigned,ɹeɪnd
reiland,ɹaɪɫənd
reimburse,ɹiɪmbɝs
reincke,ɹaɪŋki
reineck,ɹaɪnɛk
reines,ɹeɪnz
reinhardt,ɹaɪnhɑɹt
reinstall,ɹiɪnstɑɫ
reinvests,ɹiɪnvɛsts
reising,ɹaɪsɪŋ
