[1/100] - ptime: 15.89 loss_d: 1.365, loss_g: 0.728
[1/100] - ptime: 14.49 loss_d: 1.375, loss_g: 0.846
Word: abie  	Gen. IPA: kkkkk 	Real IPA: æbi
Word: matus 	Gen. IPA: iiiii 	Real IPA: mætɪs
Word: meave 	Gen. IPA: iiiuu 	Real IPA: miv
Word: mores 	Gen. IPA: iiiiu 	Real IPA: mɔɹiz
Word: mruk  	Gen. IPA: iiiii 	Real IPA: mɹək
Word: ndour 	Gen. IPA: iiiii 	Real IPA: ndaʊɹ
Word: nang  	Gen. IPA: iiiii 	Real IPA: næŋ
Word: nazer 	Gen. IPA: iiiiu 	Real IPA: neɪzɝ
Word: ninny 	Gen. IPA: iiiuu 	Real IPA: nɪni
Word: nods  	Gen. IPA: iiiii 	Real IPA: nɑdz
Word: novi  	Gen. IPA: iiiiu 	Real IPA: noʊvi
Word: palla 	Gen. IPA: iiiii 	Real IPA: pæɫə
Word: pense 	Gen. IPA: iiiuu 	Real IPA: pɛns
Word: pung  	Gen. IPA: iiiii 	Real IPA: pəŋ
Word: quick 	Gen. IPA: iiiuu 	Real IPA: kwɪk
Word: rabel 	Gen. IPA: iiiiu 	Real IPA: ɹæbəɫ
Word: rado  	Gen. IPA: iiiii 	Real IPA: ɹɑdoʊ
Word: rasp  	Gen. IPA: iiiii 	Real IPA: ɹæsp
Word: richa 	Gen. IPA: iiiuu 	Real IPA: ɹɪtʃə
Word: roehm 	Gen. IPA: iiiuu 	Real IPA: ɹoʊm
Word: rolt  	Gen. IPA: iiiii 	Real IPA: ɹoʊɫt
Word: sahm  	Gen. IPA: iiiii 	Real IPA: sæm
Word: sant  	Gen. IPA: iiiii 	Real IPA: sænt
Word: searl 	Gen. IPA: iiiuu 	Real IPA: sɝɫ
Word: shunk 	Gen. IPA: iiiii 	Real IPA: ʃəŋk
Word: snoop 	Gen. IPA: iiiii 	Real IPA: snup
Word: sous  	Gen. IPA: iiiii 	Real IPA: suz
Word: stac  	Gen. IPA: iiiii 	Real IPA: stæk
Word: sudan 	Gen. IPA: iiiii 	Real IPA: sudæn
Word: tansy 	Gen. IPA: iiiii 	Real IPA: tænzi
Word: tele  	Gen. IPA: iiiuu 	Real IPA: tɛɫi
Word: terms 	Gen. IPA: iiiuu 	Real IPA: tɝmz
Word: tibia 	Gen. IPA: iiiuu 	Real IPA: tɪbiə
Word: tosch 	Gen. IPA: iiiii 	Real IPA: tɔʃ
Word: trill 	Gen. IPA: iiiuu 	Real IPA: tɹɪɫ
Word: ulee  	Gen. IPA: iiiuu 	Real IPA: juɫi
Word: using 	Gen. IPA: iiiuu 	Real IPA: juzɪŋ
Word: vase  	Gen. IPA: iiiiu 	Real IPA: veɪs
Word: viag  	Gen. IPA: iiiuu 	Real IPA: vaɪæɡ
Word: wakes 	Gen. IPA: iiiiu 	Real IPA: weɪks
Word: warm  	Gen. IPA: iiiii 	Real IPA: wɔɹm
Word: weick 	Gen. IPA: iiiuu 	Real IPA: wik
Word: with  	Gen. IPA: iiiuu 	Real IPA: wɪθ
Word: wolfe 	Gen. IPA: iiiiu 	Real IPA: wʊɫf
Word: yauch 	Gen. IPA: iiiii 	Real IPA: jɔtʃ
Word: yikes 	Gen. IPA: iiiuu 	Real IPA: jaɪks
[61/100] - ptime: 13.73 loss_d: 2.064, loss_g: 6.087
Word: abie  	Gen. IPA: ppnɝi 	Real IPA: æbi
Word: aglow 	Gen. IPA: ppnɝt 	Real IPA: əɡɫoʊ
Word: aikin 	Gen. IPA: ppnɝf 	Real IPA: eɪkɪn
Word: ame   	Gen. IPA: ppnɝi 	Real IPA: eɪm
Word: anast 	Gen. IPA: ppnɝs 	Real IPA: ɑnɑst
Word: autos 	Gen. IPA: ppnɝs 	Real IPA: ɔtoʊz
Word: awed  	Gen. IPA: ppnɝi 	Real IPA: ɔd
Word: babas 	Gen. IPA: ppnbz 	Real IPA: bɑbəz
Word: baier 	Gen. IPA: ppnbi 	Real IPA: beɪɝ
Word: baz   	Gen. IPA: ppnbɡ 	Real IPA: bæz
Word: bein  	Gen. IPA: ppnbɛ 	Real IPA: biɪn
Word: betta 	Gen. IPA: ppnbɝ 	Real IPA: bɛtə
Word: bihl  	Gen. IPA: ppnbɹ 	Real IPA: bɪɫ
Word: brine 	Gen. IPA: ppnbi 	Real IPA: bɹaɪn
Word: broth 	Gen. IPA: ppnbo 	Real IPA: bɹɔθ
Word: bunch 	Gen. IPA: ppnbn 	Real IPA: bəntʃ
Word: ciel  	Gen. IPA: ppntɛ 	Real IPA: siɫ
Word: comes 	Gen. IPA: ppntv 	Real IPA: kəmz
Word: copp  	Gen. IPA: ppntɛ 	Real IPA: kɑp
Word: cowl  	Gen. IPA: ppntz 	Real IPA: kaʊɫ
Word: crary 	Gen. IPA: ppntɝ 	Real IPA: kɝɛɹi
Word: dafoe 	Gen. IPA: ppnoo 	Real IPA: dæfoʊ
Word: dehm  	Gen. IPA: ppnɹɹ 	Real IPA: dɛm
Word: delft 	Gen. IPA: ppntt 	Real IPA: dɛɫft
Word: dicta 	Gen. IPA: ppntt 	Real IPA: dɪktɑ
Word: doge  	Gen. IPA: ppnpp 	Real IPA: doʊdʒ
Word: erina 	Gen. IPA: ppniɝ 	Real IPA: ɝinə
Word: every 	Gen. IPA: ppnif 	Real IPA: ɛvɹi
Word: eyes  	Gen. IPA: ppniɛ 	Real IPA: aɪz
Word: fiat  	Gen. IPA: ppnoɝ 	Real IPA: faɪæt
Word: fouhy 	Gen. IPA: ppnoɝ 	Real IPA: fui
Word: gaar  	Gen. IPA: ppnpɛ 	Real IPA: ɡɑɹ
Word: genre 	Gen. IPA: ppnpn 	Real IPA: ʒɑnɹə
Word: gerk  	Gen. IPA: ppnpɔ 	Real IPA: ɡɝk
Word: ghent 	Gen. IPA: ppnpi 	Real IPA: ɡɛnt
Word: glint 	Gen. IPA: ppnpi 	Real IPA: ɡɫɪnt
Word: goree 	Gen. IPA: ppnpɔ 	Real IPA: ɡɔɹi
Word: grob  	Gen. IPA: ppnpo 	Real IPA: ɡɹɑb
Word: hooke 	Gen. IPA: ppnɹi 	Real IPA: hʊk
Word: ifas  	Gen. IPA: ppniɝ 	Real IPA: aɪfəs
Word: imbed 	Gen. IPA: ppnib 	Real IPA: ɪmbɛd
Word: issa  	Gen. IPA: ppniɛ 	Real IPA: ɪsə
Word: jacks 	Gen. IPA: ppnvt 	Real IPA: dʒæks
Word: jut   	Gen. IPA: ppnvs 	Real IPA: dʒət
Word: kelm  	Gen. IPA: ppnft 	Real IPA: kɛɫm
Word: kerin 	Gen. IPA: ppnfɔ 	Real IPA: kɛɹɪn
Word: kis   	Gen. IPA: ppnfz 	Real IPA: kɪs
Word: kolb  	Gen. IPA: ppnft 	Real IPA: koʊɫb
Word: lape  	Gen. IPA: ppntp 	Real IPA: ɫeɪp
Word: leija 	Gen. IPA: ppntɝ 	Real IPA: ɫijə
Word: lord  	Gen. IPA: ppntɔ 	Real IPA: ɫɔɹd
Word: lucco 	Gen. IPA: ppnto 	Real IPA: ɫukoʊ
Word: mails 	Gen. IPA: ppnvi 	Real IPA: meɪɫz
Word: manzi 	Gen. IPA: ppnvn 	Real IPA: mænzi
Word: marfa 	Gen. IPA: ppnvɔ 	Real IPA: mɑɹfə
Word: matus 	Gen. IPA: ppnvs 	Real IPA: mætɪs
Word: meave 	Gen. IPA: ppnvɝ 	Real IPA: miv
Word: mores 	Gen. IPA: ppnvɔ 	Real IPA: mɔɹiz
Word: mruk  	Gen. IPA: ppnvɝ 	Real IPA: mɹək
Word: ndour 	Gen. IPA: ppnoo 	Real IPA: ndaʊɹ
Word: nang  	Gen. IPA: ppniɛ 	Real IPA: næŋ
Word: nazer 	Gen. IPA: ppnɡɡ 	Real IPA: neɪzɝ
Word: ninny 	Gen. IPA: ppnuf 	Real IPA: nɪni
Word: nods  	Gen. IPA: ppniɛ 	Real IPA: nɑdz
Word: novi  	Gen. IPA: ppnjj 	Real IPA: noʊvi
Word: palla 	Gen. IPA: ppnpi 	Real IPA: pæɫə
Word: pense 	Gen. IPA: ppnpn 	Real IPA: pɛns
Word: pung  	Gen. IPA: ppnpn 	Real IPA: pəŋ
Word: quick 	Gen. IPA: ppndi 	Real IPA: kwɪk
Word: rabel 	Gen. IPA: ppnbb 	Real IPA: ɹæbəɫ
Word: rado  	Gen. IPA: ppnin 	Real IPA: ɹɑdoʊ
Word: rasp  	Gen. IPA: ppnzz 	Real IPA: ɹæsp
Word: richa 	Gen. IPA: ppntt 	Real IPA: ɹɪtʃə
Word: roehm 	Gen. IPA: ppnii 	Real IPA: ɹoʊm
Word: rolt  	Gen. IPA: ppntt 	Real IPA: ɹoʊɫt
Word: sahm  	Gen. IPA: ppnzɹ 	Real IPA: sæm
Word: sant  	Gen. IPA: ppnzn 	Real IPA: sænt
Word: searl 	Gen. IPA: ppnzɝ 	Real IPA: sɝɫ
Word: shunk 	Gen. IPA: ppnzɝ 	Real IPA: ʃəŋk
Word: snoop 	Gen. IPA: ppnzp 	Real IPA: snup
Word: sous  	Gen. IPA: ppnzɝ 	Real IPA: suz
Word: stac  	Gen. IPA: ppnzɝ 	Real IPA: stæk
Word: sudan 	Gen. IPA: ppnzn 	Real IPA: sudæn
Word: tansy 	Gen. IPA: ppnsn 	Real IPA: tænzi
Word: tele  	Gen. IPA: ppnst 	Real IPA: tɛɫi
Word: terms 	Gen. IPA: ppnsɔ 	Real IPA: tɝmz
Word: tibia 	Gen. IPA: ppnsb 	Real IPA: tɪbiə
Word: tosch 	Gen. IPA: ppnsz 	Real IPA: tɔʃ
Word: trill 	Gen. IPA: ppnsi 	Real IPA: tɹɪɫ
Word: ulee  	Gen. IPA: ppnɝɛ 	Real IPA: juɫi
Word: using 	Gen. IPA: ppnɝi 	Real IPA: juzɪŋ
Word: vase  	Gen. IPA: ppnjz 	Real IPA: veɪs
Word: viag  	Gen. IPA: ppnjɝ 	Real IPA: vaɪæɡ
Word: wakes 	Gen. IPA: ppnzf 	Real IPA: weɪks
Word: warm  	Gen. IPA: ppnzɔ 	Real IPA: wɔɹm
Word: weick 	Gen. IPA: ppnzf 	Real IPA: wik
Word: with  	Gen. IPA: ppnzs 	Real IPA: wɪθ
Word: wolfe 	Gen. IPA: ppnzt 	Real IPA: wʊɫf
Word: yauch 	Gen. IPA: ppnfɹ 	Real IPA: jɔtʃ
Word: yikes 	Gen. IPA: ppnfz 	Real IPA: jaɪks
[62/100] - ptime: 13.74 loss_d: 6.217, loss_g: 8.859
Word: abie  	Gen. IPA: ipnɝi 	Real IPA: æbi
Word: aglow 	Gen. IPA: ipnɝt 	Real IPA: əɡɫoʊ
Word: aikin 	Gen. IPA: ipnɝf 	Real IPA: eɪkɪn
Word: ame   	Gen. IPA: ipnɝi 	Real IPA: eɪm
Word: anast 	Gen. IPA: ipnɝi 	Real IPA: ɑnɑst
Word: autos 	Gen. IPA: ipnɝs 	Real IPA: ɔtoʊz
Word: awed  	Gen. IPA: ipnɝi 	Real IPA: ɔd
Word: babas 	Gen. IPA: ipnbi 	Real IPA: bɑbəz
Word: baier 	Gen. IPA: ipnbi 	Real IPA: beɪɝ
Word: baz   	Gen. IPA: ipnbɡ 	Real IPA: bæz
Word: bein  	Gen. IPA: ipnbu 	Real IPA: biɪn
Word: betta 	Gen. IPA: ipnbu 	Real IPA: bɛtə
Word: bihl  	Gen. IPA: ipnbɹ 	Real IPA: bɪɫ
Word: brine 	Gen. IPA: ipnbi 	Real IPA: bɹaɪn
Word: broth 	Gen. IPA: ipnbo 	Real IPA: bɹɔθ
Word: bunch 	Gen. IPA: ipnbn 	Real IPA: bəntʃ
Word: ciel  	Gen. IPA: ipntu 	Real IPA: siɫ
Word: comes 	Gen. IPA: ipntv 	Real IPA: kəmz
Word: copp  	Gen. IPA: ipnti 	Real IPA: kɑp
Word: cowl  	Gen. IPA: ipntz 	Real IPA: kaʊɫ
Word: crary 	Gen. IPA: ipntɝ 	Real IPA: kɝɛɹi
Word: dafoe 	Gen. IPA: ipnio 	Real IPA: dæfoʊ
Word: dehm  	Gen. IPA: ipnuɹ 	Real IPA: dɛm
Word: delft 	Gen. IPA: ipnut 	Real IPA: dɛɫft
Word: dicta 	Gen. IPA: ipnut 	Real IPA: dɪktɑ
Word: doge  	Gen. IPA: ipnip 	Real IPA: doʊdʒ
Word: erina 	Gen. IPA: ipniu 	Real IPA: ɝinə
Word: every 	Gen. IPA: ipniu 	Real IPA: ɛvɹi
Word: eyes  	Gen. IPA: ipniu 	Real IPA: aɪz
Word: fiat  	Gen. IPA: ipnoɝ 	Real IPA: faɪæt
Word: fouhy 	Gen. IPA: ipnoɝ 	Real IPA: fui
Word: gaar  	Gen. IPA: ipnpi 	Real IPA: ɡɑɹ
Word: genre 	Gen. IPA: ipnpn 	Real IPA: ʒɑnɹə
Word: gerk  	Gen. IPA: ipnpɔ 	Real IPA: ɡɝk
Word: ghent 	Gen. IPA: ipnpi 	Real IPA: ɡɛnt
Word: glint 	Gen. IPA: ipnpi 	Real IPA: ɡɫɪnt
Word: goree 	Gen. IPA: ipnpɔ 	Real IPA: ɡɔɹi
Word: grob  	Gen. IPA: ipnpo 	Real IPA: ɡɹɑb
Word: hooke 	Gen. IPA: ipnɹu 	Real IPA: hʊk
Word: ifas  	Gen. IPA: ipniɝ 	Real IPA: aɪfəs
Word: imbed 	Gen. IPA: ipnib 	Real IPA: ɪmbɛd
Word: issa  	Gen. IPA: ipniu 	Real IPA: ɪsə
Word: jacks 	Gen. IPA: ipnvt 	Real IPA: dʒæks
Word: jut   	Gen. IPA: ipnvs 	Real IPA: dʒət
Word: kelm  	Gen. IPA: ipnft 	Real IPA: kɛɫm
Word: kerin 	Gen. IPA: ipnfɔ 	Real IPA: kɛɹɪn
Word: kis   	Gen. IPA: ipnfz 	Real IPA: kɪs
Word: kolb  	Gen. IPA: ipnft 	Real IPA: koʊɫb
Word: lape  	Gen. IPA: ipntp 	Real IPA: ɫeɪp
Word: leija 	Gen. IPA: ipntu 	Real IPA: ɫijə
Word: lord  	Gen. IPA: ipntɔ 	Real IPA: ɫɔɹd
Word: lucco 	Gen. IPA: ipnti 	Real IPA: ɫukoʊ
Word: mails 	Gen. IPA: ipnvi 	Real IPA: meɪɫz
Word: manzi 	Gen. IPA: ipnvn 	Real IPA: mænzi
Word: marfa 	Gen. IPA: ipnvɔ 	Real IPA: mɑɹfə
Word: matus 	Gen. IPA: ipnvs 	Real IPA: mætɪs
Word: meave 	Gen. IPA: ipnvɝ 	Real IPA: miv
Word: mores 	Gen. IPA: ipnvɔ 	Real IPA: mɔɹiz
Word: mruk  	Gen. IPA: ipnvɝ 	Real IPA: mɹək
Word: ndour 	Gen. IPA: ipnio 	Real IPA: ndaʊɹ
Word: nang  	Gen. IPA: ipnii 	Real IPA: næŋ
Word: nazer 	Gen. IPA: ipniɡ 	Real IPA: neɪzɝ
Word: ninny 	Gen. IPA: ipnuu 	Real IPA: nɪni
Word: nods  	Gen. IPA: ipnii 	Real IPA: nɑdz
Word: novi  	Gen. IPA: ipnij 	Real IPA: noʊvi
Word: palla 	Gen. IPA: ipnpi 	Real IPA: pæɫə
Word: pense 	Gen. IPA: ipnpn 	Real IPA: pɛns
Word: pung  	Gen. IPA: ipnpn 	Real IPA: pəŋ
Word: quick 	Gen. IPA: ipndi 	Real IPA: kwɪk
Word: rabel 	Gen. IPA: ipnib 	Real IPA: ɹæbəɫ
Word: rado  	Gen. IPA: ipnin 	Real IPA: ɹɑdoʊ
Word: rasp  	Gen. IPA: ipniz 	Real IPA: ɹæsp
Word: richa 	Gen. IPA: ipnut 	Real IPA: ɹɪtʃə
Word: roehm 	Gen. IPA: ipnui 	Real IPA: ɹoʊm
Word: rolt  	Gen. IPA: ipnit 	Real IPA: ɹoʊɫt
Word: sahm  	Gen. IPA: ipnzɹ 	Real IPA: sæm
Word: sant  	Gen. IPA: ipnzn 	Real IPA: sænt
Word: searl 	Gen. IPA: ipnzɝ 	Real IPA: sɝɫ
Word: shunk 	Gen. IPA: ipnzɝ 	Real IPA: ʃəŋk
Word: snoop 	Gen. IPA: ipnzi 	Real IPA: snup
Word: sous  	Gen. IPA: ipnzɝ 	Real IPA: suz
Word: stac  	Gen. IPA: ipnzɝ 	Real IPA: stæk
Word: sudan 	Gen. IPA: ipnzn 	Real IPA: sudæn
Word: tansy 	Gen. IPA: ipnsn 	Real IPA: tænzi
Word: tele  	Gen. IPA: ipnst 	Real IPA: tɛɫi
Word: terms 	Gen. IPA: ipnsɔ 	Real IPA: tɝmz
Word: tibia 	Gen. IPA: ipnsb 	Real IPA: tɪbiə
Word: tosch 	Gen. IPA: ipnsz 	Real IPA: tɔʃ
Word: trill 	Gen. IPA: ipnsi 	Real IPA: tɹɪɫ
Word: ulee  	Gen. IPA: ipnɝu 	Real IPA: juɫi
Word: using 	Gen. IPA: ipnɝi 	Real IPA: juzɪŋ
Word: vase  	Gen. IPA: ipnjz 	Real IPA: veɪs
Word: viag  	Gen. IPA: ipnjɝ 	Real IPA: vaɪæɡ
Word: wakes 	Gen. IPA: ipnzf 	Real IPA: weɪks
Word: warm  	Gen. IPA: ipnzɔ 	Real IPA: wɔɹm
Word: weick 	Gen. IPA: ipnzu 	Real IPA: wik
Word: with  	Gen. IPA: ipnzs 	Real IPA: wɪθ
Word: wolfe 	Gen. IPA: ipnzt 	Real IPA: wʊɫf
Word: yauch 	Gen. IPA: ipnfi 	Real IPA: jɔtʃ
Word: yikes 	Gen. IPA: ipnfu 	Real IPA: jaɪks
[63/100] - ptime: 13.73 loss_d: 9.700, loss_g: 11.804
Word: abie  	Gen. IPA: iiiuu 	Real IPA: æbi
Word: aglow 	Gen. IPA: iiiii 	Real IPA: əɡɫoʊ
Word: aikin 	Gen. IPA: iiiuu 	Real IPA: eɪkɪn
Word: ame   	Gen. IPA: iiiuu 	Real IPA: eɪm
Word: anast 	Gen. IPA: iiiii 	Real IPA: ɑnɑst
Word: autos 	Gen. IPA: iiiii 	Real IPA: ɔtoʊz
Word: awed  	Gen. IPA: iiiuu 	Real IPA: ɔd
Word: babas 	Gen. IPA: iiiii 	Real IPA: bɑbəz
Word: baier 	Gen. IPA: iiiuu 	Real IPA: beɪɝ
Word: baz   	Gen. IPA: iiiii 	Real IPA: bæz
Word: bein  	Gen. IPA: iiiuu 	Real IPA: biɪn
Word: betta 	Gen. IPA: iiiuu 	Real IPA: bɛtə
Word: bihl  	Gen. IPA: iiiuu 	Real IPA: bɪɫ
Word: brine 	Gen. IPA: iiiuu 	Real IPA: bɹaɪn
Word: broth 	Gen. IPA: iiiii 	Real IPA: bɹɔθ
Word: bunch 	Gen. IPA: iiiii 	Real IPA: bəntʃ
Word: ciel  	Gen. IPA: iiiuu 	Real IPA: siɫ
Word: comes 	Gen. IPA: iiiiu 	Real IPA: kəmz
Word: copp  	Gen. IPA: iiiii 	Real IPA: kɑp
Word: cowl  	Gen. IPA: iiiii 	Real IPA: kaʊɫ
Word: crary 	Gen. IPA: iiiii 	Real IPA: kɝɛɹi
Word: dafoe 	Gen. IPA: iiiiu 	Real IPA: dæfoʊ
Word: dehm  	Gen. IPA: iiiuu 	Real IPA: dɛm
Word: delft 	Gen. IPA: iiiuu 	Real IPA: dɛɫft
Word: dicta 	Gen. IPA: iiiuu 	Real IPA: dɪktɑ
Word: doge  	Gen. IPA: iiiiu 	Real IPA: doʊdʒ
Word: erina 	Gen. IPA: iiuuu 	Real IPA: ɝinə
Word: every 	Gen. IPA: iiuuu 	Real IPA: ɛvɹi
Word: eyes  	Gen. IPA: iiuuu 	Real IPA: aɪz
Word: fiat  	Gen. IPA: iiiuu 	Real IPA: faɪæt
Word: fouhy 	Gen. IPA: iiiii 	Real IPA: fui
Word: gaar  	Gen. IPA: iiiii 	Real IPA: ɡɑɹ
Word: genre 	Gen. IPA: iiiuu 	Real IPA: ʒɑnɹə
Word: gerk  	Gen. IPA: iiiuu 	Real IPA: ɡɝk
Word: ghent 	Gen. IPA: iiiuu 	Real IPA: ɡɛnt
Word: glint 	Gen. IPA: iiiuu 	Real IPA: ɡɫɪnt
Word: goree 	Gen. IPA: iiiiu 	Real IPA: ɡɔɹi
Word: grob  	Gen. IPA: iiiii 	Real IPA: ɡɹɑb
Word: hooke 	Gen. IPA: iiiiu 	Real IPA: hʊk
Word: ifas  	Gen. IPA: iiuuu 	Real IPA: aɪfəs
Word: imbed 	Gen. IPA: iiuuu 	Real IPA: ɪmbɛd
Word: issa  	Gen. IPA: iiuuu 	Real IPA: ɪsə
Word: jacks 	Gen. IPA: iiiii 	Real IPA: dʒæks
Word: jut   	Gen. IPA: iiiii 	Real IPA: dʒət
Word: kelm  	Gen. IPA: iiiuu 	Real IPA: kɛɫm
Word: kerin 	Gen. IPA: iiiuu 	Real IPA: kɛɹɪn
Word: kis   	Gen. IPA: iiiuu 	Real IPA: kɪs
Word: kolb  	Gen. IPA: iiiii 	Real IPA: koʊɫb
Word: lape  	Gen. IPA: iiiiu 	Real IPA: ɫeɪp
Word: leija 	Gen. IPA: iiiuu 	Real IPA: ɫijə
Word: lord  	Gen. IPA: iiiii 	Real IPA: ɫɔɹd
Word: lucco 	Gen. IPA: iiiii 	Real IPA: ɫukoʊ
Word: mails 	Gen. IPA: iiiuu 	Real IPA: meɪɫz
Word: manzi 	Gen. IPA: iiiiu 	Real IPA: mænzi
Word: marfa 	Gen. IPA: iiiii 	Real IPA: mɑɹfə
Word: matus 	Gen. IPA: iiiii 	Real IPA: mætɪs
Word: meave 	Gen. IPA: iiiuu 	Real IPA: miv
Word: mores 	Gen. IPA: iiiiu 	Real IPA: mɔɹiz
Word: mruk  	Gen. IPA: iiiii 	Real IPA: mɹək
Word: ndour 	Gen. IPA: iiiii 	Real IPA: ndaʊɹ
Word: nang  	Gen. IPA: iiiii 	Real IPA: næŋ
Word: nazer 	Gen. IPA: iiiiu 	Real IPA: neɪzɝ
Word: ninny 	Gen. IPA: iiiuu 	Real IPA: nɪni
Word: nods  	Gen. IPA: iiiii 	Real IPA: nɑdz
Word: novi  	Gen. IPA: iiiiu 	Real IPA: noʊvi
Word: palla 	Gen. IPA: iiiii 	Real IPA: pæɫə
Word: pense 	Gen. IPA: iiiuu 	Real IPA: pɛns
Word: pung  	Gen. IPA: iiiii 	Real IPA: pəŋ
Word: quick 	Gen. IPA: iiiuu 	Real IPA: kwɪk
Word: rabel 	Gen. IPA: iiiiu 	Real IPA: ɹæbəɫ
Word: rado  	Gen. IPA: iiiii 	Real IPA: ɹɑdoʊ
Word: rasp  	Gen. IPA: iiiii 	Real IPA: ɹæsp
Word: richa 	Gen. IPA: iiiuu 	Real IPA: ɹɪtʃə
Word: roehm 	Gen. IPA: iiiuu 	Real IPA: ɹoʊm
Word: rolt  	Gen. IPA: iiiii 	Real IPA: ɹoʊɫt
Word: sahm  	Gen. IPA: iiiii 	Real IPA: sæm
Word: sant  	Gen. IPA: iiiii 	Real IPA: sænt
Word: searl 	Gen. IPA: iiiuu 	Real IPA: sɝɫ
Word: shunk 	Gen. IPA: iiiii 	Real IPA: ʃəŋk
Word: snoop 	Gen. IPA: iiiii 	Real IPA: snup
Word: sous  	Gen. IPA: iiiii 	Real IPA: suz
Word: stac  	Gen. IPA: iiiii 	Real IPA: stæk
Word: sudan 	Gen. IPA: iiiii 	Real IPA: sudæn
Word: tansy 	Gen. IPA: iiiii 	Real IPA: tænzi
Word: tele  	Gen. IPA: iiiuu 	Real IPA: tɛɫi
Word: terms 	Gen. IPA: iiiuu 	Real IPA: tɝmz
Word: tibia 	Gen. IPA: iiiuu 	Real IPA: tɪbiə
Word: tosch 	Gen. IPA: iiiii 	Real IPA: tɔʃ
Word: trill 	Gen. IPA: iiiuu 	Real IPA: tɹɪɫ
Word: ulee  	Gen. IPA: iiiuu 	Real IPA: juɫi
Word: using 	Gen. IPA: iiiuu 	Real IPA: juzɪŋ
Word: vase  	Gen. IPA: iiiiu 	Real IPA: veɪs
Word: viag  	Gen. IPA: iiiuu 	Real IPA: vaɪæɡ
Word: wakes 	Gen. IPA: iiiiu 	Real IPA: weɪks
Word: warm  	Gen. IPA: iiiii 	Real IPA: wɔɹm
Word: weick 	Gen. IPA: iiiuu 	Real IPA: wik
Word: with  	Gen. IPA: iiiuu 	Real IPA: wɪθ
Word: wolfe 	Gen. IPA: iiiiu 	Real IPA: wʊɫf
Word: yauch 	Gen. IPA: iiiii 	Real IPA: jɔtʃ
Word: yikes 	Gen. IPA: iiiuu 	Real IPA: jaɪks
[64/100] - ptime: 13.74 loss_d: 12.480, loss_g: 14.490
Word: abie  	Gen. IPA: ipnɝi 	Real IPA: æbi
Word: aglow 	Gen. IPA: ipnɝt 	Real IPA: əɡɫoʊ
Word: aikin 	Gen. IPA: ipnɝf 	Real IPA: eɪkɪn
Word: ame   	Gen. IPA: ipnɝi 	Real IPA: eɪm
Word: anast 	Gen. IPA: ipnɝi 	Real IPA: ɑnɑst
Word: autos 	Gen. IPA: ipnɝs 	Real IPA: ɔtoʊz
Word: awed  	Gen. IPA: ipnɝi 	Real IPA: ɔd
Word: babas 	Gen. IPA: ipnbi 	Real IPA: bɑbəz
Word: baier 	Gen. IPA: ipnbi 	Real IPA: beɪɝ
Word: baz   	Gen. IPA: ipnbɡ 	Real IPA: bæz
Word: bein  	Gen. IPA: ipnbu 	Real IPA: biɪn
Word: betta 	Gen. IPA: ipnbu 	Real IPA: bɛtə
Word: bihl  	Gen. IPA: ipnbɹ 	Real IPA: bɪɫ
Word: brine 	Gen. IPA: ipnbi 	Real IPA: bɹaɪn
Word: broth 	Gen. IPA: ipnbo 	Real IPA: bɹɔθ
Word: bunch 	Gen. IPA: ipnbn 	Real IPA: bəntʃ
Word: ciel  	Gen. IPA: ipntu 	Real IPA: siɫ
Word: comes 	Gen. IPA: ipntv 	Real IPA: kəmz
Word: copp  	Gen. IPA: ipnti 	Real IPA: kɑp
Word: cowl  	Gen. IPA: ipntz 	Real IPA: kaʊɫ
Word: crary 	Gen. IPA: ipntɝ 	Real IPA: kɝɛɹi
Word: dafoe 	Gen. IPA: ipnio 	Real IPA: dæfoʊ
Word: dehm  	Gen. IPA: ipnuɹ 	Real IPA: dɛm
Word: delft 	Gen. IPA: ipnut 	Real IPA: dɛɫft
Word: dicta 	Gen. IPA: ipnut 	Real IPA: dɪktɑ
Word: doge  	Gen. IPA: ipnip 	Real IPA: doʊdʒ
Word: erina 	Gen. IPA: ipniu 	Real IPA: ɝinə
Word: every 	Gen. IPA: ipniu 	Real IPA: ɛvɹi
Word: eyes  	Gen. IPA: ipniu 	Real IPA: aɪz
Word: fiat  	Gen. IPA: ipnoɝ 	Real IPA: faɪæt
Word: fouhy 	Gen. IPA: ipnoɝ 	Real IPA: fui
Word: gaar  	Gen. IPA: ipnpi 	Real IPA: ɡɑɹ
Word: genre 	Gen. IPA: ipnpn 	Real IPA: ʒɑnɹə
Word: gerk  	Gen. IPA: ipnpɔ 	Real IPA: ɡɝk
Word: ghent 	Gen. IPA: ipnpi 	Real IPA: ɡɛnt
Word: glint 	Gen. IPA: ipnpi 	Real IPA: ɡɫɪnt
Word: goree 	Gen. IPA: ipnpɔ 	Real IPA: ɡɔɹi
Word: grob  	Gen. IPA: ipnpo 	Real IPA: ɡɹɑb
Word: hooke 	Gen. IPA: ipnɹu 	Real IPA: hʊk
Word: ifas  	Gen. IPA: ipniɝ 	Real IPA: aɪfəs
Word: imbed 	Gen. IPA: ipnib 	Real IPA: ɪmbɛd
Word: issa  	Gen. IPA: ipniu 	Real IPA: ɪsə
Word: jacks 	Gen. IPA: ipnvt 	Real IPA: dʒæks
Word: jut   	Gen. IPA: ipnvs 	Real IPA: dʒət
Word: kelm  	Gen. IPA: ipnft 	Real IPA: kɛɫm
